"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth13 --nocolor --output ./results/upgrade/10-from-vpn-ids2.csv",,,,"Date:","28 Jul 2017 20:14:46 UTC"

"net/dc2.s1-eth13",,"system"
"recv","send","time"
0.0,0.0,28-07 20:14:46
0.0,0.0,28-07 20:14:47
0.0,0.0,28-07 20:14:48
0.0,0.0,28-07 20:14:49
0.0,0.0,28-07 20:14:50
0.0,0.0,28-07 20:14:51
0.0,0.0,28-07 20:14:52
0.0,0.0,28-07 20:14:53
0.0,0.0,28-07 20:14:54
0.0,0.0,28-07 20:14:55
0.0,0.0,28-07 20:14:56
0.0,0.0,28-07 20:14:57
0.0,0.0,28-07 20:14:58
0.0,0.0,28-07 20:14:59
0.0,0.0,28-07 20:15:00
0.0,0.0,28-07 20:15:01
0.0,0.0,28-07 20:15:02
0.0,0.0,28-07 20:15:03
0.0,0.0,28-07 20:15:04
0.0,0.0,28-07 20:15:05
0.0,0.0,28-07 20:15:06
0.0,0.0,28-07 20:15:07
0.0,0.0,28-07 20:15:08
0.0,0.0,28-07 20:15:09
0.0,0.0,28-07 20:15:10
0.0,0.0,28-07 20:15:11
0.0,0.0,28-07 20:15:12
0.0,0.0,28-07 20:15:13
0.0,0.0,28-07 20:15:14
0.0,0.0,28-07 20:15:15
0.0,0.0,28-07 20:15:16
0.0,0.0,28-07 20:15:17
0.0,0.0,28-07 20:15:18
0.0,0.0,28-07 20:15:19
0.0,0.0,28-07 20:15:20
0.0,0.0,28-07 20:15:21
0.0,0.0,28-07 20:15:22
0.0,0.0,28-07 20:15:23
0.0,0.0,28-07 20:15:24
0.0,0.0,28-07 20:15:25
0.0,0.0,28-07 20:15:26
0.0,0.0,28-07 20:15:27
0.0,0.0,28-07 20:15:28
0.0,0.0,28-07 20:15:29
0.0,0.0,28-07 20:15:30
0.0,0.0,28-07 20:15:31
0.0,0.0,28-07 20:15:32
0.0,0.0,28-07 20:15:33
0.0,0.0,28-07 20:15:34
0.0,0.0,28-07 20:15:35
0.0,0.0,28-07 20:15:36
0.0,0.0,28-07 20:15:37
0.0,0.0,28-07 20:15:38
0.0,0.0,28-07 20:15:39
0.0,0.0,28-07 20:15:40
0.0,0.0,28-07 20:15:41
0.0,0.0,28-07 20:15:42
0.0,0.0,28-07 20:15:43
0.0,0.0,28-07 20:15:44
0.0,0.0,28-07 20:15:45
0.0,0.0,28-07 20:15:46
0.0,0.0,28-07 20:15:47
0.0,0.0,28-07 20:15:48
0.0,0.0,28-07 20:15:49
0.0,0.0,28-07 20:15:50
0.0,0.0,28-07 20:15:51
0.0,0.0,28-07 20:15:52
0.0,0.0,28-07 20:15:53
0.0,0.0,28-07 20:15:54
0.0,0.0,28-07 20:15:55
0.0,0.0,28-07 20:15:56
0.0,0.0,28-07 20:15:57
0.0,0.0,28-07 20:15:58
0.0,0.0,28-07 20:15:59
0.0,0.0,28-07 20:16:00
0.0,0.0,28-07 20:16:01
0.0,0.0,28-07 20:16:02
0.0,0.0,28-07 20:16:03
0.0,0.0,28-07 20:16:04
0.0,0.0,28-07 20:16:05
0.0,0.0,28-07 20:16:06
0.0,0.0,28-07 20:16:07
0.0,0.0,28-07 20:16:08
0.0,0.0,28-07 20:16:09
0.0,0.0,28-07 20:16:10
0.0,0.0,28-07 20:16:11
0.0,0.0,28-07 20:16:12
0.0,0.0,28-07 20:16:13
0.0,0.0,28-07 20:16:14
0.0,0.0,28-07 20:16:15
0.0,0.0,28-07 20:16:16
0.0,0.0,28-07 20:16:17
0.0,0.0,28-07 20:16:18
0.0,0.0,28-07 20:16:19
0.0,0.0,28-07 20:16:20
0.0,0.0,28-07 20:16:21
0.0,0.0,28-07 20:16:22
0.0,0.0,28-07 20:16:23
0.0,0.0,28-07 20:16:24
0.0,0.0,28-07 20:16:25
0.0,0.0,28-07 20:16:26
0.0,0.0,28-07 20:16:27
0.0,0.0,28-07 20:16:28
0.0,0.0,28-07 20:16:29
0.0,0.0,28-07 20:16:30
0.0,0.0,28-07 20:16:31
0.0,0.0,28-07 20:16:32
0.0,0.0,28-07 20:16:33
0.0,0.0,28-07 20:16:34
0.0,0.0,28-07 20:16:35
0.0,0.0,28-07 20:16:36
0.0,0.0,28-07 20:16:37
0.0,0.0,28-07 20:16:38
0.0,0.0,28-07 20:16:39
0.0,0.0,28-07 20:16:40
0.0,0.0,28-07 20:16:41
0.0,0.0,28-07 20:16:42
0.0,0.0,28-07 20:16:43
0.0,0.0,28-07 20:16:44
0.0,0.0,28-07 20:16:45
0.0,0.0,28-07 20:16:46
0.0,0.0,28-07 20:16:47
0.0,0.0,28-07 20:16:48
0.0,0.0,28-07 20:16:49
0.0,0.0,28-07 20:16:50
0.0,0.0,28-07 20:16:51
0.0,0.0,28-07 20:16:52
0.0,0.0,28-07 20:16:53
0.0,0.0,28-07 20:16:54
0.0,0.0,28-07 20:16:55
0.0,0.0,28-07 20:16:56
0.0,0.0,28-07 20:16:57
0.0,0.0,28-07 20:16:58
0.0,0.0,28-07 20:16:59
0.0,0.0,28-07 20:17:00
0.0,0.0,28-07 20:17:01
0.0,0.0,28-07 20:17:02
0.0,0.0,28-07 20:17:03
0.0,0.0,28-07 20:17:04
0.0,0.0,28-07 20:17:05
0.0,0.0,28-07 20:17:06
0.0,0.0,28-07 20:17:07
0.0,0.0,28-07 20:17:08
0.0,0.0,28-07 20:17:09
0.0,0.0,28-07 20:17:10
0.0,0.0,28-07 20:17:11
0.0,0.0,28-07 20:17:12
0.0,0.0,28-07 20:17:13
0.0,0.0,28-07 20:17:14
0.0,0.0,28-07 20:17:15
0.0,0.0,28-07 20:17:16
0.0,42.0,28-07 20:17:17
42.0,71202.0,28-07 20:17:18
0.0,130404.0,28-07 20:17:19
0.0,130756.0,28-07 20:17:20
0.0,125590.0,28-07 20:17:21
0.0,130079.0,28-07 20:17:22
0.0,130911.0,28-07 20:17:23
0.0,130062.0,28-07 20:17:24
0.0,131880.0,28-07 20:17:25
0.0,129463.0,28-07 20:17:26
0.0,131961.0,28-07 20:17:27
0.0,130539.0,28-07 20:17:28
0.0,130478.0,28-07 20:17:29
0.0,129585.0,28-07 20:17:30
0.0,129250.0,28-07 20:17:31
0.0,131653.0,28-07 20:17:32
0.0,129793.0,28-07 20:17:33
0.0,130781.0,28-07 20:17:34
0.0,129252.0,28-07 20:17:35
0.0,125241.0,28-07 20:17:36
0.0,131346.0,28-07 20:17:37
0.0,130834.0,28-07 20:17:38
0.0,129828.0,28-07 20:17:39
0.0,131232.0,28-07 20:17:40
0.0,131146.0,28-07 20:17:41
0.0,130506.0,28-07 20:17:42
0.0,130276.0,28-07 20:17:43
0.0,130488.0,28-07 20:17:44
0.0,130253.0,28-07 20:17:45
0.0,131304.0,28-07 20:17:46
0.0,130728.0,28-07 20:17:47
0.0,131256.0,28-07 20:17:48
0.0,131092.0,28-07 20:17:49
0.0,130728.0,28-07 20:17:50
0.0,130970.0,28-07 20:17:51
42.0,130506.0,28-07 20:17:52
0.0,130794.0,28-07 20:17:53
0.0,130596.0,28-07 20:17:54
0.0,130530.0,28-07 20:17:55
0.0,130530.0,28-07 20:17:56
0.0,132162.0,28-07 20:17:57
0.0,130530.0,28-07 20:17:58
0.0,130530.0,28-07 20:17:59
0.0,130726.0,28-07 20:18:00
0.0,130260.0,28-07 20:18:01
0.0,132096.0,28-07 20:18:02
0.0,130728.0,28-07 20:18:03
0.0,130332.0,28-07 20:18:04
0.0,130398.0,28-07 20:18:05
0.0,132030.0,28-07 20:18:06
0.0,130662.0,28-07 20:18:07
0.0,130530.0,28-07 20:18:08
0.0,130681.0,28-07 20:18:09
0.0,130586.0,28-07 20:18:10
0.0,130800.0,28-07 20:18:11
0.0,130804.0,28-07 20:18:12
0.0,131718.0,28-07 20:18:13
0.0,130398.0,28-07 20:18:14
0.0,130218.0,28-07 20:18:15
0.0,132144.0,28-07 20:18:16
0.0,128660.0,28-07 20:18:17
0.0,131196.0,28-07 20:18:18
0.0,130420.0,28-07 20:18:19
0.0,131012.0,28-07 20:18:20
0.0,130878.0,28-07 20:18:21
0.0,131086.0,28-07 20:18:22
0.0,130162.0,28-07 20:18:23
0.0,130554.0,28-07 20:18:24
0.0,130662.0,28-07 20:18:25
42.0,130506.0,28-07 20:18:26
0.0,132096.0,28-07 20:18:27
0.0,130662.0,28-07 20:18:28
0.0,130530.0,28-07 20:18:29
0.0,130596.0,28-07 20:18:30
0.0,130596.0,28-07 20:18:31
0.0,132096.0,28-07 20:18:32
0.0,126284.0,28-07 20:18:33
0.0,122799.0,28-07 20:18:34
0.0,129343.0,28-07 20:18:35
0.0,131954.0,28-07 20:18:36
0.0,130095.0,28-07 20:18:37
0.0,130349.0,28-07 20:18:38
0.0,130389.0,28-07 20:18:39
0.0,129373.0,28-07 20:18:40
0.0,128115.0,28-07 20:18:41
0.0,115872.0,28-07 20:18:42
0.0,111763.0,28-07 20:18:43
0.0,115941.0,28-07 20:18:44
0.0,130104.0,28-07 20:18:45
0.0,88398.0,28-07 20:18:46
0.0,123655.0,28-07 20:18:47
42.0,107888.0,28-07 20:18:48
2590.0,116595.0,28-07 20:18:49
0.0,122782.0,28-07 20:18:50
0.0,130810.0,28-07 20:18:51
0.0,131015.0,28-07 20:18:52
0.0,129775.0,28-07 20:18:53
0.0,131940.0,28-07 20:18:54
0.0,129598.0,28-07 20:18:55
0.0,131508.0,28-07 20:18:56
370.0,111252.0,28-07 20:18:57
0.0,125327.0,28-07 20:18:58
0.0,119965.0,28-07 20:18:59
42.0,131062.0,28-07 20:19:00
0.0,126056.0,28-07 20:19:01
0.0,130547.0,28-07 20:19:02
0.0,131282.0,28-07 20:19:03
0.0,78294.0,28-07 20:19:04
0.0,0.0,28-07 20:19:05
0.0,0.0,28-07 20:19:06
0.0,22421.0,28-07 20:19:07
740.0,120952.0,28-07 20:19:08
0.0,129719.0,28-07 20:19:09
0.0,131520.0,28-07 20:19:10
0.0,131058.0,28-07 20:19:11
0.0,130662.0,28-07 20:19:12
0.0,130812.0,28-07 20:19:13
0.0,129756.0,28-07 20:19:14
0.0,130926.0,28-07 20:19:15
0.0,131813.0,28-07 20:19:16
0.0,129558.0,28-07 20:19:17
0.0,130596.0,28-07 20:19:18
0.0,130746.0,28-07 20:19:19
0.0,130530.0,28-07 20:19:20
0.0,131652.0,28-07 20:19:21
0.0,130596.0,28-07 20:19:22
0.0,130548.0,28-07 20:19:23
0.0,131058.0,28-07 20:19:24
0.0,131058.0,28-07 20:19:25
0.0,130662.0,28-07 20:19:26
0.0,130596.0,28-07 20:19:27
0.0,130530.0,28-07 20:19:28
0.0,130992.0,28-07 20:19:29
0.0,131964.0,28-07 20:19:30
0.0,129497.0,28-07 20:19:31
0.0,131388.0,28-07 20:19:32
0.0,130530.0,28-07 20:19:33
42.0,130656.0,28-07 20:19:34
0.0,130794.0,28-07 20:19:35
0.0,132096.0,28-07 20:19:36
0.0,130614.0,28-07 20:19:37
0.0,129558.0,28-07 20:19:38
0.0,131964.0,28-07 20:19:39
0.0,130465.0,28-07 20:19:40
0.0,130637.0,28-07 20:19:41
0.0,130326.0,28-07 20:19:42
0.0,130288.0,28-07 20:19:43
0.0,131706.0,28-07 20:19:44
0.0,130342.0,28-07 20:19:45
